timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,activity
1761226626345198300,0.0162229666568338,0.2365630230188369,-0.8110539325565099,0.4357160627841949,-0.3989170491695404,0.2184594571590423,jumping
1761226626355212500,-0.1049043627377599,0.0574672695845365,-0.4412070592075586,0.4514007568359375,-0.3866691589355469,0.1920163929462433,jumping
1761226626365225500,-0.2180341905724257,-0.1646919650286436,-0.0337239904254674,0.4328091442584991,-0.4187456667423248,0.1318579316139221,jumping
1761226626375238400,-0.2569664902307093,-0.3227911076635122,0.2371203646406531,0.3912800848484039,-0.4402349889278412,0.0636213570833206,jumping
1761226626385251600,-0.1865576868128031,-0.2887222493231296,0.2120493440091609,0.3507325053215027,-0.4101333618164062,0.0085590351372957,jumping
1761226626395264500,-0.1692038894951343,-0.1688859095871448,0.1994806620761752,0.2764244675636291,-0.3598480820655823,-0.0300131235271692,jumping
1761226626405277400,-0.1513437500905245,-0.1145014084488153,0.430385513202846,0.1671743541955948,-0.2911582589149475,-0.0504863783717155,jumping
1761226626415290400,-0.0579053687408566,-0.0916635536968707,0.6641720572456717,0.0497606508433818,-0.2159628421068191,-0.0495257750153541,jumping
1761226626425303600,0.1041794094640761,-0.0740682757735252,0.8811191101685166,-0.0710886567831039,-0.1538576930761337,-0.0340646356344223,jumping
1761226626435316500,0.1955778824839741,-0.1361906776875257,0.9260340644329784,-0.1586930751800537,-0.1007401347160339,-0.0134656140580773,jumping
1761226626445329400,0.2439926615629345,-0.1244938101530075,0.8031897750526666,-0.204727828502655,-0.089185856282711,-0.0026543166022747,jumping
1761226626455343400,0.2538287036616355,-0.0083960724234581,0.6752022775650024,-0.2236416041851043,-0.122334748506546,0.0053258454427123,jumping
1761226626465356300,0.2615438811488449,0.0960889689236879,0.6179740774333476,-0.2421178966760635,-0.1711566001176834,0.0076966015622019,jumping
1761226626475369500,0.2579845081668347,0.1081073234975338,0.6080319446116685,-0.2792663276195526,-0.1854979991912841,0.0031375363469123,jumping
1761226626485382700,0.2694775236923247,0.0238017313480377,0.6318985578894615,-0.3407475650310516,-0.1528578847646713,0.0041946358978748,jumping
1761226626495395300,0.313187193820253,0.0218278009265661,0.7492281755015253,-0.4051790237426758,-0.1136106178164482,0.0256432015448808,jumping
1761226626505408500,0.3619156419582665,0.06781155346632,0.9042141545519232,-0.4702908098697662,-0.1157516837120056,0.0628341436386108,jumping
1761226626515421400,0.4770427810899913,0.1312549748510122,1.0817489422798157,-0.5122473239898682,-0.1966875493526458,0.1071869656443595,jumping
1761226626525434400,0.573232506974414,0.2034229699611663,1.2278142405107615,-0.564100444316864,-0.2853099107742309,0.1786271780729293,jumping
1761226626535447300,0.6710344172958285,0.1850689826250076,1.0808096156030893,-0.5951747298240662,-0.3118046224117279,0.221181035041809,jumping
1761226626545460500,0.4770261222161352,0.0060690907806158,0.6045224751859903,-0.6110662221908569,-0.2622370719909668,0.2252877205610275,jumping
1761226626555474400,0.2601991885416209,0.0175654673069715,0.230690039332211,-0.6072845458984375,-0.1891844123601913,0.2048418372869491,jumping
1761226626565487400,0.0685850220568478,0.0763882431536912,-0.0429074138343334,-0.586405873298645,-0.1132329255342483,0.1719898879528045,jumping
1761226626575500500,-0.0383735697969794,0.1368015030622482,-0.0688154698118567,-0.562199592590332,-0.0616142079234123,0.1371413618326187,jumping
1761226626585513500,-0.0303503492739051,0.121564770963788,0.0370610258936882,-0.5488347411155701,-0.0360554158687591,0.1069431826472282,jumping
1761226626595526400,0.1221045769289135,0.0401677597373724,0.2105854089364409,-0.55257648229599,-0.0529553033411502,0.096084140241146,jumping
1761226626605539600,0.2868064422970637,-0.0096995562374591,0.2072749692142009,-0.5259028077125549,-0.0741812735795974,0.0957471281290054,jumping
1761226626615552500,0.3141408412832767,0.0163163440287113,-0.0112111298441886,-0.4984754025936126,-0.0744028463959693,0.1109463199973106,jumping
1761226626625565400,0.2991748524175956,0.1828974838048219,-0.0934048444062471,-0.4839209318161011,-0.0650922209024429,0.1326462626457214,jumping
1761226626635578400,0.2558664200343191,0.2826508204549551,-0.0653980625838041,-0.4947269856929779,-0.0385687313973903,0.1515355408191681,jumping
1761226626645591600,0.2401211173592135,0.2355506311058998,-0.0200146140247583,-0.5154263973236084,-0.0109806889668107,0.1631155461072921,jumping
1761226626655605500,0.2555390512434765,0.131660048520565,-0.1382762517899274,-0.5165407061576843,0.0423938520252704,0.1531736999750137,jumping
1761226626665618400,0.1806750585149973,0.1055605616241693,-0.2271077969312667,-0.5101061463356018,0.0958169400691986,0.1404521018266677,jumping
1761226626675631600,0.1675681049868464,0.1698421873986721,-0.1845019963920116,-0.4867883324623108,0.1288928687572479,0.1172809973359108,jumping
1761226626685644300,0.1071424605207517,0.2236561951726675,-0.1036374846071004,-0.4627283811569214,0.143674224615097,0.1114666163921356,jumping
1761226626695657500,0.1501142448281869,0.3119154933840036,-0.0522632712006568,-0.4219330251216888,0.155295729637146,0.1226657480001449,jumping
1761226626705670400,0.1939591587083414,0.4136532818496227,-0.0281914907395839,-0.3611058592796325,0.1904211938381195,0.1584278792142868,jumping
1761226626715683600,0.1547342327790334,0.4825029461920261,-0.1072223573565483,-0.291810393333435,0.2308346629142761,0.1820144355297088,jumping
1761226626725696500,0.0381544836862012,0.6159943017929792,-0.0065174190700054,-0.2237735390663147,0.2273135930299759,0.1760997623205185,jumping
1761226626735709400,-0.0629261925775557,0.6290338161081075,0.2436918519854545,-0.1684112101793289,0.1816832572221756,0.1366732567548751,jumping
