timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,activity
1761225039862275300,-0.2332839282829314,0.1013134255737066,0.1735281824350357,0.0869608223438263,0.0466116406023502,-0.0036285843234509,standing
1761225039872289500,-0.2369389801917597,0.0579711274534463,0.1642880604028701,0.043781504034996,0.0150793604552745,-0.0415402166545391,standing
1761225039882303200,-0.2089703384226188,0.0470955131739377,0.1968564510524272,-0.0018344477284699,0.0007078775670379,-0.0610880851745605,standing
1761225039892318200,-0.1768089942039921,0.0866270208343863,0.1863946782708168,-0.0355022437870502,-0.0168307162821292,-0.0698824375867843,standing
1761225039902332400,-0.1487095656620338,0.1035141504883766,0.2033019739300012,-0.0519611127674579,-0.0361546128988266,-0.0704630091786384,standing
1761225039912346400,-0.1088046581119298,0.1140779223397374,0.1473486160397529,-0.0489672720432281,-0.0404606088995933,-0.0496351569890975,standing
1761225039922360300,-0.0649853535970673,0.1185372398361563,0.0955167219936847,-0.0412891134619712,-0.0307757593691349,-0.032044980674982,standing
1761225039932375600,-0.0894570566285401,0.0819824098989367,0.2221101347744464,-0.0407171323895454,-0.051780629903078,-0.0229204576462507,standing
1761225039942389200,-0.1327613608259707,0.1020145595803856,0.2581546771019697,-0.0531442388892173,-0.0602873004972934,-0.0120425093919038,standing
1761225039952403200,-0.1932246704213321,0.0763145933955907,0.2323077036619186,-0.0575988851487636,-0.0645214319229126,-0.0086687840521335,standing
1761225039962418400,-0.256147100139223,0.0269265853703021,0.2405436170876026,-0.0461166650056839,-0.0672764703631401,-0.0058887093327939,standing
1761225039972432400,-0.258348519173637,0.0371864058390259,0.1894786157608032,-0.0313620790839195,-0.048938114196062,-0.0027159864548593,standing
1761225039982446300,-0.3306918708506971,0.0070639470368623,0.2161538567185401,-0.0208393968641757,-0.0352404080331325,-0.0217128470540046,standing
1761225039992461600,-0.3800419945510104,-0.063238546462357,0.3117728700429201,-0.0260010194033384,-0.0229687485843896,-0.0488631762564182,standing
1761225040002475300,-0.2887120201900601,0.0200616680368781,0.2995148614943027,-0.0296306423842906,-0.0145134776830673,-0.0681473910808563,standing
1761225040012489200,-0.2471200363358482,-0.0441778721615672,0.2328863803327083,-0.0278756357729434,-0.0010253079235553,-0.0673534348607063,standing
1761225040022504400,-0.1094652409125119,-0.0474795440554618,0.1113619413793086,-0.021708820015192,0.0149059873074293,-0.0435104221105575,standing
1761225040032518400,0.0263646771712228,0.0039732875451445,0.1069166524082422,-0.0157499816268682,0.006595536135137,-0.016193114221096,standing
1761225040042532400,0.0275014261161908,-0.0129968442171812,0.1021148050844669,-0.0202722940593957,-0.0023489566519856,0.007591045461595,standing
1761225040052547300,0.0252940157324075,0.0274608383774757,0.137725047647953,-0.0355783961713314,-0.0192185640335083,0.0243542473763227,standing
1761225040062561300,0.028504831005074,0.0983615900307893,0.1333949094891548,-0.0588155426084995,-0.0300320647656917,0.0380026809871196,standing
1761225040072575200,0.0018677301006391,0.1621440341114997,0.1102431664824485,-0.0857104361057281,-0.0320205055177211,0.0461278520524501,standing
1761225040082590500,-0.0273284441694617,0.2107332929745316,0.0791015937656164,-0.1098360121250152,-0.0510048493742942,0.0460157319903373,standing
1761225040092604400,-0.0408491295976564,0.2843973718613386,0.0505430232793092,-0.1197279691696167,-0.0623240694403648,0.0421081110835075,standing
1761225040102618000,-0.0605164645547047,0.3573097555980086,-0.0322013109028339,-0.1239573284983635,-0.0704325959086418,0.0297212172299623,standing
1761225040112632300,-0.1137683449339121,0.3918032690912484,-0.0700835900515318,-0.1120459362864494,-0.0735196247696876,0.0160158909857273,standing
1761225040122647300,-0.1621708490531891,0.4488327317804098,-0.0908195040881633,-0.1056980267167091,-0.0862980037927627,2.33424361795e-05,standing
1761225040132661200,-0.1966887298027053,0.509540006199479,0.0064203884363174,-0.1049899607896804,-0.1077606752514839,-0.0274503603577613,standing
1761225040142675500,-0.2248880202562548,0.5606947316363453,0.0176315182805061,-0.1066168844699859,-0.0989639908075332,-0.0605497248470783,standing
1761225040152690400,-0.2613652731789276,0.5496250560894608,0.1006172600030899,-0.121402122080326,-0.1043221354484558,-0.0988730117678642,standing
1761225040162704100,-0.2434680531669407,0.5990706395208836,0.1131634378433227,-0.128956988453865,-0.1075397655367851,-0.1284993439912796,standing
1761225040172718300,-0.2027781692516058,0.5805208373516798,0.1266857672393322,-0.1239848583936691,-0.1314245909452438,-0.1558934301137924,standing
1761225040182733300,-0.2141090895505621,0.511770541730523,0.1998866125285625,-0.1237845867872238,-0.1529913991689682,-0.1817268878221511,standing
1761225040192747300,-0.1885765340882353,0.4725964692056179,0.2070569425493478,-0.1180659532546997,-0.1598727256059646,-0.1984155476093292,standing
1761225040202761500,-0.1776809912655502,0.4147781942263245,0.2493663904905319,-0.1260083019733429,-0.1342033147811889,-0.2232463210821151,standing
1761225040212776400,-0.2149222142980434,0.3214902541980147,0.3277168736279011,-0.1353477984666824,-0.1032125428318977,-0.2455305010080337,standing
1761225040222790100,-0.1858115446206182,0.2547890000611543,0.3607143033444881,-0.1506796181201934,-0.0701778903603553,-0.2632956206798553,standing
1761225040232804400,-0.0732451958876103,0.2460582888558506,0.3432861986815929,-0.1690896600484848,-0.0397214330732822,-0.2650647759437561,standing
1761225040242819300,-0.1066604308911599,0.066466860859096,0.3296352744698524,-0.1870313733816146,-0.0415691323578357,-0.2854235768318176,standing
1761225040252833300,-0.0803722530222497,-0.0605927081286907,0.2280295879513025,-0.1911276429891586,-0.0341970846056938,-0.2912072837352752,standing
1761225040262847500,0.0234515479371882,-0.1019350646033883,0.0801215844631195,-0.187785118818283,-0.0292321536689996,-0.2881728708744049,standing
1761225040272861200,0.0686003292238339,-0.2160585796505212,-0.0059890112817287,-0.1785089075565338,-0.0202145874500274,-0.2790658175945282,standing
1761225040282876200,0.0993125340800732,-0.2939367691010237,-0.1472919174164533,-0.16939477622509,-0.0025058980099856,-0.2652671635150909,standing
1761225040292890400,0.1150965978629887,-0.3921478447452187,-0.23556875128448,-0.1554789990186691,0.0110964979976415,-0.2516077756881714,standing
1761225040302904300,0.1940614500390365,-0.4348021606013179,-0.3837596633672714,-0.1370158493518829,0.0146169308573007,-0.2294929176568985,standing
1761225040312919300,0.2690106368329376,-0.4900444476127624,-0.4915443307816982,-0.1090634763240814,0.0017454794142395,-0.2036300301551818,standing
1761225040322933500,0.2860131364949047,-0.5084606865301728,-0.5922744035094976,-0.0827975198626518,-0.0266251750290393,-0.1755360662937164,standing
1761225040332947200,0.2752260042164474,-0.5496949064552784,-0.6340671341001987,-0.0518864579498767,-0.0545672439038753,-0.1507371515035629,standing
1761225040342962200,0.2643583905803039,-0.5671168736383319,-0.6286287424385547,-0.0395277924835681,-0.0744661167263984,-0.1330476254224777,standing
1761225040352976400,0.2191987408397719,-0.5569216428384185,-0.6002396833002567,-0.0245180055499076,-0.1009575575590133,-0.1278586238622665,standing
1761225040362990300,0.1981260691294446,-0.5641624077469111,-0.5601876588970423,-0.014100519940257,-0.1235339641571044,-0.1201394498348236,standing
1761225040373005300,0.2317413750160485,-0.5273045032098889,-0.5197311453461647,-0.0027735356707125,-0.1501257568597793,-0.1179158464074134,standing
1761225040383019500,0.2585975254986435,-0.5256137736439704,-0.4799503390997648,0.0195639934390783,-0.1983763724565506,-0.1150540113449096,standing
1761225040393033200,0.3710019251355901,-0.4379042182698845,-0.4461047681212425,0.0555352121591568,-0.2511699497699737,-0.0986900851130485,standing
1761225040403047400,0.266320027775783,-0.5113961554601788,-0.3151397161275148,0.0916279628872871,-0.3042310178279876,-0.1013692244887352,standing
1761225040413062400,0.3374643606603145,-0.434730848930776,-0.1816530367016792,0.1294353306293487,-0.3383198380470276,-0.0798866748809814,standing
1761225040423076400,0.4226724911401048,-0.3498699609860777,-0.1500239727288484,0.1683848649263382,-0.3269388377666473,-0.0519708842039108,standing
