timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,activity
1761227205642671600,-0.0034004560932517,-0.0091659973500296,0.0447276149988174,0.0007951627485454,-0.0006978260353207,-0.0013933265581727,still
1761227205652684800,-0.0111965898621827,-0.008483750706911,0.0710614951729774,-9.67299565672e-05,0.0014617310371249,-0.0006170151755213,still
1761227205662697500,0.006977894454915,-0.0202259552204981,0.0525105239599943,0.0006707375869154,-0.0001667221076786,0.000511705642566,still
1761227205672711700,-0.0015731310682371,-0.0126471905292943,0.0677758976310491,0.0012494423426687,0.0013488829135894,-0.0011437153443694,still
1761227205682724400,0.0010474997589364,0.0038146629173308,0.057003743726015,-0.0022003669291734,1.70012935996e-05,0.0017604504246264,still
1761227205692737500,-0.0082946213429793,-0.0093177903782576,0.0528103836894035,-0.001389434444718,-0.0016464092768728,0.0002368559362366,still
1761227205702751700,-0.0054759289267472,0.0012533975945785,0.073309566360712,-3.67974862456e-05,-0.000391365494579,-0.0021145639475435,still
1761227205712764400,-0.0106926954606547,-0.0029991818159818,0.0685182404309511,-0.0006325466092675,0.0003636409528553,0.0004236947279423,still
1761227205722777600,-0.0025932130972854,0.010726049740985,0.0643289720475673,-0.0004629483446478,0.0002872189506888,-0.0010039837798103,still
1761227205732791600,-0.0123630215593613,0.0053311684275045,0.0378442852258682,-0.0034446234349161,0.0015343772247433,-0.0018000024138018,still
1761227205742804500,-0.0123523175022564,-0.0087784593371674,0.0469733480989933,-7.68473837524e-05,0.0002627875655889,-0.0002100481651723,still
1761227205752817700,-0.0240361063594929,0.0035850554125383,0.0626829584062099,-0.0003080097958445,4.4610351324e-06,0.0001364289782941,still
1761227205762831600,0.0130481542793102,-0.0078847619004547,0.0644739334762096,-0.0016279394039884,-0.0016337763518095,0.0004963726969435,still
1761227205772844500,0.0194839412141591,0.0043358007146045,0.048463878917694,-0.0005911707412451,0.0014666756615042,-4.37163980677e-05,still
1761227205782857700,0.010631795586273,0.0062156961770728,0.0596896218091249,-0.0004676061216741,-0.0002270601689815,0.0006681847153231,still
1761227205792871400,0.0202016792957671,0.0039655791627243,0.0724129097819328,0.001238415017724,0.0025186585262417,-7.00436066836e-05,still
1761227205802884600,0.010812010991387,-0.0015817162334918,0.0646259091675281,0.0024151573888957,-0.0012312224134802,-0.0016204080311581,still
1761227205812898000,0.0034510720356367,-0.0060900605034083,0.0489104536414146,0.0014257933944463,0.0009954464621841,0.001172449090518,still
1761227205822912000,-0.0066084035553969,-0.0058593570200726,0.0526578234761953,-0.0019692897330969,0.000485427910462,0.0002978412667289,still
1761227205832925000,-0.0165763284054584,-0.0010654372744262,0.0462257446020841,-0.0044875750318169,0.0020974392537027,-0.0004355933051556,still
1761227205842937900,-0.0154384286830201,0.0089474226959049,0.0493745640218257,-0.0012278596404939,-0.001840345095843,9.3272072263e-05,still
1761227205852952000,0.0001329604635946,0.011664572700113,0.0716746586352586,-0.0014188082423061,0.0002518342807888,0.0020179385319352,still
1761227205862965000,-0.0005427285745739,-0.0082424892969429,0.0767693514257669,-0.0020490759052336,0.0010198086965829,0.0029555298388004,still
1761227205872978000,-0.0115489104311913,-0.0008696955066174,0.066304656034708,-0.0019774369429796,0.0028182414826005,-5.99672785028e-05,still
1761227205882991900,-0.0012855097658932,-0.0062790072042495,0.076487611874938,0.0006760342512279,-0.0001279325224459,-0.0005129049532115,still
1761227205893004800,0.0043490437886677,-0.013727021655254,0.0776847127050161,0.0001226293388754,0.0006342642009258,-0.0015134543646126,still
1761227205903018000,0.0076946826884523,-0.0101997608445584,0.065415013718605,-0.0029746268410235,-0.0027458197437226,-0.0003606113605201,still
1761227205913032000,0.0004021693264134,-0.0093167674649506,0.0576297666698694,-0.0011029572924599,0.0006814021617174,-0.0004535557236522,still
1761227205923044900,0.0038054384312592,-0.004805244857259,0.0338379721939563,0.0015173447318375,-0.0009075440466403,-0.0009562401100993,still
1761227205933058000,0.0106748675430193,0.0018873115839436,0.0667594140648841,-0.0021317186765372,0.0001105824485421,4.6283239498e-06,still
1761227205943071700,0.0064667117960751,0.0067585708821192,0.0459627097517251,-0.002012136625126,0.0012716860510408,-0.0001807936932891,still
1761227205953085000,-0.0055566660127602,0.0128368313498795,0.0245674550235271,-0.0006720339879393,0.0002652774564921,-0.0013648353051394,still
