timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,activity
1761227160765857300,-0.0066855604448355,0.0187388950005173,0.0675210460871458,-0.0003779241815209,-0.0012039858847856,0.0013247485039755,still
1761227160775870200,-0.0223785301445052,0.013145824233815,0.0570393995612859,-0.000609885668382,-6.22887164354e-05,-0.0001237448304891,still
1761227160785884200,-0.0239765581919811,-0.0034782340371981,0.0631774639248848,-0.0004511610604822,0.0012714222539216,0.0023447391577064,still
1761227160795897300,-0.0183563619563356,-0.0045403103107586,0.0748456898868084,0.0013955163303762,0.0019127591513097,1.3846438378e-05,still
1761227160805911300,-0.0111254791210405,-0.0306546294501051,0.0838186854153871,-0.0014844258548691,0.0008203305769711,0.0001946750562638,still
1761227160815924200,-0.0248085520367138,-0.0266200401717796,0.0923223098665475,0.0002603202592581,-0.0003072768449783,0.0001489134738221,still
1761227160825938200,-0.0105726127449423,-0.0022147534400224,0.0629646979570388,0.0012454236857593,-0.0009397775866091,0.0013342865277081,still
1761227160835951000,-0.0102198720508255,0.0160468063723295,0.0817851337611675,0.000791072146967,0.0016299912240356,0.001328460057266,still
1761227160845965000,-0.0009427972754463,0.0071140332562848,0.0648439358323812,0.0007178352680057,-0.0017863120883703,-0.0015490853693336,still
1761227160855978200,0.0219144928293302,0.0257491390887647,0.059877837857604,0.0025854310952126,-5.67338429391e-05,9.50393732637e-05,still
1761227160865992200,0.0502033977950923,0.0164667122848331,0.0697346304833888,0.0004684845916926,0.0002892105840146,0.0006037031998857,still
1761227160876005000,0.0481823768288828,-0.0011296981496736,0.0624000498116016,-0.0018615295412018,-0.0010699811391532,-0.0008823073003441,still
1761227160886019300,0.039735816327203,0.0215752509376034,0.0564139611393213,6.39359932392e-05,0.0001412243582308,-0.0015717996284365,still
1761227160896032000,0.0477117819087579,0.0042287236109375,0.0478904629439115,0.0010238413233309,0.001325434539467,-0.001752677373588,still
1761227160906046200,0.0434675867340527,-0.0094651264270767,0.0646644876122474,0.0012238447088748,0.0006969284731894,-0.0009784963913261,still
1761227160916059100,0.0151669913304969,-0.0188563473677262,0.0779950938284397,0.0035259793512523,-0.0004401444457471,0.0027042478322982,still
1761227160926073000,0.0159188874100334,-0.0087198975503444,0.0717167442113161,0.0014556376263499,-0.0018183304928243,0.0010528215207159,still
1761227160936086300,-0.0078464574503712,-0.0038502456873655,0.0622773002147674,7.54781067371e-05,0.0008011795580387,-0.000626080436632,still
1761227160946099200,-0.0220789444097317,0.0053414340931922,0.0733054747074842,0.00160972494632,-0.0038907779380679,-0.0017323575448244,still
