timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,activity
1761303832820706000,0.0,0.0,0.0,,,,walking
1761303832830843000,0.3214004039764404,-0.0501754283905029,-0.170654296875,,,,walking
1761303832871390200,-0.0602178573608398,1.076138973236084,-1.7117962837219238,1.7750457525253296,-1.1364812850952148,-0.5127299427986145,walking
1761303832881527000,-0.5284414291381836,1.2168455123901367,-2.115424633026123,1.4464099407196045,-1.4706147909164429,-0.6709393858909607,walking
1761303832891664000,-1.0606920719146729,1.169856071472168,-1.6774301528930664,1.181913137435913,-1.5671286582946775,-0.7075902223587036,walking
1761303832901800700,-0.9550879001617432,0.9224853515625,-0.7208309173583984,1.0120211839675903,-1.3435585498809814,-0.6287909150123596,walking
1761303832911937000,-1.0070152282714844,0.4311308860778808,0.5453596115112305,0.9008470177650452,-0.939177632331848,-0.4522560536861419,walking
1761303832922074400,-1.381425142288208,0.0665206909179687,1.4824895858764648,0.8086090683937073,-0.4663818776607513,-0.2231883108615875,walking
1761303832932211200,-1.5247572660446167,-0.2020430564880371,1.76763916015625,0.7365291118621826,-0.1224748790264129,0.0303132943809032,walking
1761303832942348000,-1.4160484075546265,-0.1474714279174804,1.563918113708496,0.7487460374832153,0.019241688773036,0.2697654068470001,walking
1761303832962621700,-1.410221815109253,0.0067319869995117,2.247356414794922,1.194740891456604,0.3161898255348205,0.5977904200553894,walking
1761303832972758500,-1.0904593467712402,0.1560826301574707,2.4295454025268555,1.472065567970276,0.5293754935264587,0.5379273891448975,walking
1761303832982895400,-0.3280069231986999,0.7655205726623535,0.6989545822143555,1.5429238080978394,0.4878378808498382,0.2978644073009491,walking
1761303832993032200,-0.0416235029697418,1.4340906143188477,-0.6471571922302246,1.469011306762695,0.2923667728900909,0.0810136198997497,walking
1761303833003169000,-0.3377315402030945,1.1930408477783203,-1.275651931762695,1.4189218282699585,0.1720298528671264,0.0663532838225364,walking
1761303833013305900,-0.5523866415023804,0.4869608879089355,-0.7945041656494141,1.4781739711761477,0.2031830698251724,0.195852905511856,walking
1761303833023442700,-0.6272603273391724,-0.0822076797485351,0.5915317535400391,1.6235556602478027,0.3436779379844665,0.3186331987380981,walking
1761303833033579500,-0.1232133507728576,-0.1895136833190918,1.4127016067504885,1.8483474254608157,0.3430670797824859,0.366279274225235,walking
1761303833043716400,0.1025361120700836,-0.1457085609436035,2.262808322906494,2.1287262439727783,0.6136724352836609,0.3119138777256012,walking
1761303833053853200,1.112728714942932,-0.1015748977661132,2.988731384277344,2.32114315032959,1.0266051292419434,0.2184542566537857,walking
1761303833063990000,1.3962277173995972,-0.2439274787902832,2.2725300788879395,2.339468717575073,1.3442457914352417,0.1708081662654876,walking
1761303833074126800,0.8439173698425293,-0.3211598396301269,0.8460111618041992,2.231348752975464,1.3961677551269531,0.2239518761634826,walking
1761303833084263700,-0.0191210210323333,-0.4901075363159179,-0.7303647994995117,2.0994057655334477,1.1982532739639282,0.3241308331489563,walking
1761303833094400500,-0.5109338760375977,-0.3832345008850097,-1.3204355239868164,2.0761935710906982,0.9197068810462952,0.3791070878505707,walking
1761303833104537300,-0.1991784572601318,-0.0231456756591796,-0.6837186813354492,2.223407745361328,0.761497437953949,0.3308501541614532,walking
1761303833114674200,0.38145911693573,-0.0021748542785644,0.5525679588317871,2.4695792198181152,0.8207496404647827,0.2697654068470001,walking
1761303833124811000,0.870383620262146,-0.4793429374694824,0.8580846786499023,2.6271777153015137,0.8861103057861328,0.2618243992328644,walking
1761303833134947800,0.7708593606948853,-0.748755931854248,-0.286527156829834,2.6821539402008057,0.804256796836853,0.3027511835098266,walking
1761303833145084700,0.1821489334106445,-0.7504019737243652,-1.3348288536071775,2.7304108142852783,0.5275429487228394,0.3571165800094604,walking
1761303833155221500,-0.1550539135932922,-0.5522103309631348,-1.3787693977355957,2.836087465286255,0.1732515543699264,0.391934871673584,walking
1761303833165358300,0.0662449896335601,-0.6902151107788086,-0.9899282455444336,2.969252109527588,-0.0375671051442623,0.3974325060844421,walking
1761303833175495200,0.5277509689331055,-0.7746753692626953,-0.2599759101867676,3.096308469772339,-0.0241284668445587,0.4047626554965973,walking
1761303833185632000,0.3563804626464844,-0.8593153953552246,0.1081228256225586,3.15800404548645,-0.0418430380523204,0.4566846787929535,walking
1761303833195768800,0.1576582640409469,-0.9654273986816406,-0.8275060653686523,3.13540267944336,-0.1890572309494018,0.5220453143119812,walking
1761303833205905700,0.0311923027038574,-1.0788488388061523,-1.6515090465545654,3.087756633758545,-0.321611076593399,0.5629721283912659,walking
1761303833216042500,0.4677602648735046,-1.0020766258239746,-1.839637756347656,3.0199525356292725,-0.3179459869861603,0.572745680809021,walking
1761303833226179300,0.8453161716461182,-0.8705244064331055,-1.932159662246704,2.886176824569702,-0.1695101112127304,0.6142832636833191,walking
1761303833236316200,0.772718071937561,-0.9727659225463868,-2.398386240005493,2.662606954574585,0.0094681326299905,0.6625401973724365,walking
1761303833246453000,0.3578256368637085,-1.0306501388549805,-2.830160140991211,2.349242210388184,0.3271850645542145,0.7095754742622375,walking
1761303833256589800,0.1593444496393203,-1.097455978393555,-2.457414150238037,1.9888423681259155,0.6631510257720947,0.7541673183441162,walking
1761303833266726700,0.6714752912521362,-1.0964813232421875,-2.222019910812378,1.6412702798843384,1.0449305772781372,0.7932615280151367,walking
1761303833276863500,1.115012288093567,-0.7238750457763672,-2.3753464221954346,1.3590587377548218,1.293545484542847,0.7877638936042786,walking
1761303833287000600,1.5820077657699585,-0.4751253128051758,-3.1038386821746826,1.2258940935134888,1.160380721092224,0.7291225790977478,walking
1761303833297137200,1.6260011196136477,-0.0828256607055664,-3.3626179695129395,1.1837456226348877,0.7474479675292969,0.6607076525688171,walking
1761303833307274000,1.0443782806396484,0.02801513671875,-4.001461029052734,1.1519815921783447,0.2306711971759796,0.6344412565231323,walking
1761303833317410800,0.3779803216457367,-0.1327133178710937,-4.627647399902344,1.142818808555603,-0.3423798978328705,0.6057314276695251,walking
1761303833327548000,0.1947287321090698,-0.2364530563354492,-4.257316589355469,1.162976861000061,-0.8921424150466919,0.5696914196014404,walking
1761303833337684700,0.4093557596206665,-0.2584609985351562,-3.592925786972046,1.1825239658355713,-1.243990421295166,0.5507551431655884,walking
1761303833347821600,0.5876368880271912,-0.1476087570190429,-2.579292058944702,1.1360995769500732,-1.231162667274475,0.5470900535583496,walking
1761303833357958100,0.7169272303581238,-0.3944759368896484,-1.885409951210022,1.0205730199813845,-1.0509626865386963,0.5568636059761047,walking
1761303833368095200,0.7083403468132019,-0.5792169570922852,-1.862861156463623,0.8550334572792053,-0.8432746529579163,0.5428141355514526,walking
1761303833378232000,0.9333547353744508,-0.3485574722290039,-1.896650791168213,0.6791094541549683,-0.6423059105873108,0.5226562023162842,walking
