timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,activity
1761303983878676700,-0.0177088752388954,0.0044753700494766,-0.0130577087402343,-0.0013744062744081,-0.0033596600405871,0.0016034740256145,still
1761303983888813300,-0.0075915306806564,-0.0070225596427917,0.0297307968139648,0.0016798300202935,-0.0015271181473508,0.0009926267666742,still
1761303983898950100,-0.0007920116186141,0.0067345798015594,0.0031394958496093,0.0004581354442052,-0.0045813545584678,-0.0002290677221026,still
1761303983909086700,-0.020937904715538,-0.0027368068695068,0.0162582397460937,0.0010689827613532,-0.0021379655227065,0.0009926267666742,still
1761303983919223300,-0.0153229162096977,0.0046131908893585,0.0106992721557617,-0.0050394898280501,-0.0027488125488162,-0.0002290677221026,still
1761303983929360100,-0.0236528776586055,7.66515731811e-05,0.0032949447631835,-0.0025961007922887,-0.0033596600405871,0.0009926267666742,still
1761303983939496700,-0.0245372615754604,0.0070147812366485,0.0076055526733398,-0.0019852535333484,-0.0003054236294701,-0.0014507622690871,still
1761303983949633300,-0.0032504051923751,0.0065253525972366,-0.0063791275024414,0.0010689827613532,-0.0045813545584678,0.0009926267666742,still
1761303983959770000,0.0036990642547607,-0.0053163021802902,0.0370540618896484,0.0016798300202935,-0.0003054236294701,0.0003817795368377,still
1761303983969906700,-0.0056701228022575,-0.0003141015768051,0.0010814666748046,-0.0019852535333484,-0.0009162708884105,0.0022143214009702,still
1761303983990180000,-0.0106016099452972,0.0010269582271575,0.0315723419189453,,,,still
1761303984000317000,0.0008198469877243,0.0055768638849258,-0.0087270736694335,-0.000152711814735,-0.0051922015845775,0.0009926267666742,still
1761303984010453500,-0.0085325539112091,0.0006535649299621,-0.012948989868164,0.0010689827613532,-0.0015271181473508,-0.0002290677221026,still
1761303984020590000,-0.0062113255262374,-0.0040121227502822,0.0266437530517578,0.0004581354442052,-0.0033596600405871,0.0016034740256145,still
1761303984030727000,-0.0062321722507476,0.0121547579765319,-0.0043020248413085,0.0010689827613532,-0.0027488125488162,0.0009926267666742,still
1761303984040863500,-0.0037792846560478,-0.0044198036193847,0.0004682540893554,-0.000152711814735,-0.0009162708884105,-0.0002290677221026,still
1761303984051000300,-0.0109482035040855,0.0029702484607696,0.009683609008789,-0.0032069480512291,-0.0039705070666968,0.0016034740256145,still
