timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,activity
1761226650460873500,-0.0186983985933475,-0.0955909562736749,0.4575742566406726,0.127081960439682,-0.0467211380600929,-0.0646919310092926,jumping
1761226650470886100,0.0403819276444381,-0.1752268030464649,0.5479039313852787,0.0696918964385986,-0.0893562138080596,-0.0397053584456443,jumping
1761226650480899300,0.1160982857188209,-0.1558037251740694,0.7612158426761627,-0.034386821091175,-0.1796541810035705,-0.0689001679420471,jumping
1761226650490912300,0.032703524803929,0.0967874725818634,1.092423481029272,-0.1159445345401763,-0.2289785891771316,-0.1013254970312118,jumping
1761226650500925200,-0.4090407465528696,-0.0178770174741744,1.0612485905647278,-0.1255434453487396,-0.1904872804880142,-0.0497681051492691,jumping
1761226650510938000,-0.1386378333776257,-0.1486561915069818,0.5350561402499675,-0.069730244576931,-0.0791626051068306,-0.0196560099720954,jumping
1761226650520951300,0.1419281253609806,-0.1423480312734842,0.1852314797103404,0.0028975261375308,0.039319310337305,0.0076701645739376,jumping
1761226650530964200,0.2164351944105699,-0.0214712425738573,-0.003679565295577,0.0328192077577114,0.109930895268917,0.0279868878424167,jumping
1761226650540977200,0.2522501292333006,0.0602232902944087,0.0678331807762384,0.0200772173702716,0.1143969222903251,0.0241584256291389,jumping
1761226650550990300,0.1161144696686416,0.0912047040134668,0.2465361355006694,-0.035551156848669,0.0438172966241836,-0.0359091721475124,jumping
1761226650561003300,-0.3528846326321363,0.2755716758489608,0.4989484695583581,-0.0657390728592872,0.0023730522952973,-0.1285407543182373,jumping
1761226650571016200,-0.780575426858291,0.3750964644402265,0.4500608122706413,-0.0779792219400405,-0.0198046863079071,-0.1536676883697509,jumping
1761226650581029000,-0.4242620984191074,0.1234621290177106,0.2965548426449299,-0.0714304223656654,-0.0035248515196144,-0.1247322037816047,jumping
1761226650591042300,0.0535865556936711,0.0969657517582178,0.2593073542684316,-0.0846111997961998,0.0089858807623386,-0.1105665937066078,jumping
1761226650601055200,0.0331917421457124,0.0589952098041772,0.3698720077902078,-0.0855395793914794,0.0420100428164005,-0.096936322748661,jumping
1761226650611068200,0.0217171824422315,-0.0349000484675168,0.3533762155413627,-0.0873025879263877,0.0387870855629444,-0.0774148181080818,jumping
1761226650621081300,0.1581398947703652,-0.0155412680029869,0.2572784787893295,-0.0975048914551734,0.0039776521734893,-0.0444803386926651,jumping
1761226650631095300,0.3404848409926518,0.0251397019535303,0.262361481142044,-0.0961267054080963,-0.0274993143975734,-0.010781230404973,jumping
1761226650641108200,0.4548589697999879,-0.022784663259983,0.2286433359354734,-0.0809427872300148,-0.0351464077830314,0.0146222300827503,jumping
1761226650651121200,0.3619970000987872,-0.0558580808222293,0.141453128260374,-0.06941769272089,-0.0362111404538154,0.020416734740138,jumping
1761226650661134300,0.0605552987277507,-0.1260597442954778,0.1018804118067026,-0.060367651283741,-0.0159864798188209,0.003199981059879,jumping
1761226650671147300,-0.1960011493973434,-0.0875596255093812,0.0307984583675861,-0.0504010394215583,-0.012237281538546,-0.0471020713448524,jumping
1761226650681160200,-0.2868982305000536,-0.1807534575134515,0.1236550212413072,-0.0567366071045398,0.003067519981414,-0.0888218879699707,jumping
1761226650691173400,-0.4635010528737678,-0.1159030919402837,0.158445179593563,-0.0728055834770202,0.0048411851748824,-0.1129906177520752,jumping
1761226650701186300,-0.3183697840899229,-0.08814005574584,0.2299415590524673,-0.1001103520393371,-0.0177006255835294,-0.1282135099172592,jumping
1761226650711199200,-0.1983255189579911,-0.2085994958162307,0.3362508932173252,-0.1412806957960128,-0.0938744843006134,-0.1343688815832138,jumping
1761226650721212200,-0.0481949897152837,-0.2767290291905403,0.460186484965682,-0.1749395877122879,-0.1906767189502716,-0.1301533877849578,jumping
1761226650731225300,0.1095926849507726,-0.2906599393874406,0.4196791180104017,-0.1949806660413742,-0.1905387639999389,-0.1138279512524604,jumping
1761226650741238300,0.1640878616556525,-0.2669014626592397,0.183663792002201,-0.2166205495595932,-0.178225040435791,-0.0998822599649429,jumping
1761226650751251200,0.0152439267409383,-0.2098959653675556,0.1233610067307949,-0.2596210241317749,-0.1958706229925155,-0.1234365850687027,jumping
1761226650761264400,-0.2067420313812792,-0.1711772353947162,0.2363683772295713,-0.2444176524877548,-0.1279916316270828,-0.1273926794528961,jumping
1761226650771277300,-0.1608099359635263,-0.0481798012793064,0.0143786539644002,-0.2267755419015884,-0.0646842941641807,-0.1226900666952133,jumping
1761226650781290200,-0.1552507126674987,0.1832493659824133,-0.0470621954262256,-0.2339079976081848,-0.0245999824255704,-0.1183641776442527,jumping
1761226650791303200,-0.3634697029998526,0.3191886992573738,0.1360147365987301,-0.2456341683864593,-0.0064625237137079,-0.1128889843821525,jumping
1761226650801316400,-0.3054096186213195,0.1866536214679479,0.1695616168916225,-0.2501909136772156,-0.0082517815753817,-0.1053300648927688,jumping
1761226650811330300,-0.2530000708177685,0.1181535012155771,0.2198462814956903,-0.2354468703269958,0.0375734977424144,-0.1069876179099083,jumping
1761226650821343200,-0.2802471203140914,0.0350567003339529,0.1450263105720281,-0.2126283794641494,0.0903978794813156,-0.1215681284666061,jumping
1761226650831356200,-0.2482961674431338,-0.0012672434568405,-0.0104950905293226,-0.1856532245874405,0.1018489450216293,-0.1351209580898285,jumping
1761226650841369000,-0.121962300647702,-0.0482370844244956,5.84521889686e-05,-0.2046509683132171,-0.1021093875169754,-0.1466557085514068,jumping
1761226650851382300,0.1129975066918879,-0.0579442394465208,0.5568459472537041,-0.2756407260894775,-0.0902431383728981,-0.1409174054861068,jumping
1761226650861395500,0.3503298701154068,0.136609779882431,1.2074714174449444,-0.2886957228183746,0.1115890741348266,-0.1429990381002426,jumping
1761226650871408000,-0.1137958539953455,0.3101923228532076,0.1892535748332738,-0.2549529373645782,0.2596752047538757,-0.1567361503839492,jumping
1761226650881421300,-0.3872920022118836,0.1522521701723337,-0.2156675345063209,-0.2214356362819671,0.2648338973522186,-0.1434608995914459,jumping
1761226650891434200,-0.0928545535797253,0.0849731161475181,-0.1161883386224508,-0.1961206793785095,0.1877961158752441,-0.1345837861299514,jumping
1761226650901447400,-0.0437159172056242,-0.0245960965961217,0.0077741411328315,-0.125191643834114,0.1262994706630706,-0.161658689379692,jumping
1761226650911460000,-0.4033909771628677,-0.0656938306599855,-0.1069400332838296,-0.0039581595920026,0.1351936161518097,-0.202980563044548,jumping
1761226650921473300,-0.540508560436964,-0.115559393069148,-0.4090139316111802,0.0998738631606102,0.1658307313919067,-0.2349819540977478,jumping
1761226650931486200,-0.3947914180565625,0.0625713147252798,-0.3559410975933075,0.1217037886381149,0.1737885177135467,-0.2398371547460556,jumping
1761226650941499100,-0.0755878134910017,0.1788911707729101,0.1837842035114765,0.0766384974122047,0.1251632422208786,-0.2306904047727584,jumping
1761226650951512300,0.2646002365121618,0.1579430752903222,0.819265296062827,-0.0110495407134294,0.0425359979271888,-0.1997782886028289,jumping
1761226650961525200,0.6055236515851691,0.0933183351665735,1.2730062581509352,-0.1018105149269104,-0.0306441746652126,-0.1502650529146194,jumping
1761226650971538400,0.8347209316089749,-0.0103822778046131,1.3897779496192932,-0.1732926815748214,-0.0497675351798534,-0.0851736664772033,jumping
1761226650981552400,0.8363131692364811,-0.0082774144798517,1.2095914783388375,-0.1978779286146164,-0.0053472355939447,-0.0428823456168174,jumping
1761226650991565300,0.6626864948630332,-0.0604173515617847,0.7721200985282659,-0.2391731739044189,-0.0002339668571949,-0.0219365805387496,jumping
1761226651001578200,0.1843182738555595,-0.1920253776341676,0.4413672182053327,-0.2868982553482055,-0.0316472388803958,-0.0139046153053641,jumping
1761226651011591200,0.0869714868905022,-0.2917868975907564,0.7594459103941917,-0.3456454575061798,-0.0547749288380146,0.003810731228441,jumping
1761226651021604400,-0.0984894541941583,-0.3122457482516765,0.7226350598692893,-0.4050058126449585,-0.0811323225498199,0.0265347864478826,jumping
1761226651031617300,-0.1567884984277188,-0.2567266901254654,0.6697521954655646,-0.4320765733718872,-0.1307670027017593,0.0502510331571102,jumping
1761226651041630200,-0.1370978556603193,-0.1815647738963365,0.4083721265763044,-0.4247329831123352,-0.1650865375995636,0.0621738955378532,jumping
1761226651051643100,-0.1489350815135985,-0.1441162099897861,-0.037976971694827,-0.3805684745311737,-0.1806311309337616,0.0598039478063583,jumping
1761226651061656300,-0.178312713297829,-0.145951608723402,-0.4742518351972102,-0.3279145061969757,-0.17332623898983,0.0367558486759662,jumping
1761226651071669200,-0.2645954872718081,-0.186362529566884,-0.7210533436357974,-0.2711111307144165,-0.1565102338790893,0.0172335486859083,jumping
